cell_id,center_lat,center_lon,location_score,monthly_revenue,success_label,daily_footfall,profitability
cell_908,18.500126638775043,73.76961943451927,82,1032667,0,576,Very High
cell_909,18.504386050814137,73.76961943451927,85,733978,1,559,Very High
cell_910,18.508645356879995,73.76961943451927,82,1100904,1,649,Very High
cell_911,18.51290455695171,73.76961943451927,62,857004,1,436,Very High
cell_912,18.51716365100839,73.76961943451927,62,897021,0,436,Very High
cell_913,18.521422639029137,73.76961943451927,62,680615,1,430,Very High
cell_914,18.52568152099306,73.76961943451927,82,1081487,1,329,Very High
cell_915,18.529940296879264,73.76961943451927,87,1139396,1,495,Very High
cell_916,18.53419896666687,73.76961943451927,80,731433,1,532,Very High
cell_917,18.538457530335,73.76961943451927,90,979708,1,609,Very High
cell_918,18.542715987862753,73.76961943451927,92,1249705,1,572,Very High
cell_919,18.54697433922927,73.76961943451927,77,1181870,1,395,Very High
cell_920,18.55123258441366,73.76961943451927,87,944597,1,482,Very High
cell_921,18.555490723395064,73.76961943451927,77,989039,1,664,Very High
cell_922,18.55974875615261,73.76961943451927,77,687949,1,572,Very High
cell_923,18.564006682665433,73.76961943451927,77,949671,1,722,Very High
cell_924,18.568264502912655,73.76961943451927,77,1024734,1,676,Very High
cell_925,18.572522216873434,73.76961943451927,87,1050451,1,422,Very High
cell_926,18.5767798245269,73.76961943451927,82,1097501,1,522,Very High
cell_927,18.5810373258522,73.76961943451927,77,728470,0,599,Very High
cell_928,18.58529472082849,73.76961943451927,85,1037205,1,520,Very High
cell_929,18.58955200943491,73.76961943451927,77,795580,0,512,Very High
cell_930,18.593809191650617,73.76961943451927,57,711650,0,161,Very High
cell_931,18.59806626745477,73.76961943451927,67,701580,1,371,Very High
cell_932,18.60232323682653,73.76961943451927,77,899078,1,412,Very High
cell_933,18.606580099745045,73.76961943451927,82,870957,1,292,Very High
cell_934,18.6108368561895,73.76961943451927,87,1182854,1,528,Very High
cell_935,18.615093506139054,73.76961943451927,87,1116515,1,449,Very High
cell_936,18.619350049572876,73.76961943451927,82,1092931,1,486,Very High
cell_937,18.623606486470138,73.76961943451927,85,726773,1,433,Very High
cell_938,18.627862816810026,73.76961943451927,85,829157,1,491,Very High
cell_939,18.632119040571702,73.76961943451927,82,872884,1,459,Very High
cell_940,18.636375157734367,73.76961943451927,82,975870,0,451,Very High
cell_941,18.6406311682772,73.76961943451927,67,827216,1,365,Very High
cell_942,18.644887072179383,73.76961943451927,62,637487,1,330,Very High
cell_943,18.649142869420114,73.76961943451927,62,887309,1,483,Very High
cell_944,18.402130961377015,73.77411101093988,82,1166845,1,524,Very High
cell_945,18.406392805025355,73.77411101093988,82,892536,1,363,Very High
cell_946,18.41065454318197,73.77411101093988,82,1120293,1,539,Very High
cell_947,18.41491617582589,73.77411101093988,85,941435,1,376,Very High
cell_948,18.41917770293615,73.77411101093988,80,1085100,1,491,Very High
cell_949,18.423439124491793,73.77411101093988,82,648158,1,531,Very High
cell_950,18.427700440471853,73.77411101093988,82,1165471,1,408,Very High
cell_951,18.431961650855385,73.77411101093988,85,801386,1,478,Very High
cell_952,18.43622275562143,73.77411101093988,82,692123,1,487,Very High
cell_953,18.440483754749042,73.77411101093988,62,852288,0,459,Very High
cell_954,18.444744648217274,73.77411101093988,85,1168790,1,463,Very High
cell_955,18.449005436005177,73.77411101093988,85,1400491,0,501,Very High
cell_956,18.45326611809182,73.77411101093988,87,888131,1,641,Very High
cell_957,18.457526694456252,73.77411101093988,82,1093653,1,398,Very High
cell_958,18.46178716507755,73.77411101093988,62,872626,1,418,Very High
cell_959,18.466047529934773,73.77411101093988,72,1044966,1,454,Very High
cell_960,18.470307789007,73.77411101093988,85,1117491,1,493,Very High
cell_961,18.47456794227329,73.77411101093988,80,1047942,0,391,Very High
cell_962,18.478827989712737,73.77411101093988,75,1282367,1,593,Very High
cell_963,18.483087931304407,73.77411101093988,75,916080,1,396,Very High
cell_964,18.487347767027387,73.77411101093988,75,939433,1,467,Very High
cell_965,18.49160749686076,73.77411101093988,75,941172,0,465,Very High
cell_966,18.49586712078362,73.77411101093988,75,1026383,1,430,Very High
cell_967,18.500126638775043,73.77411101093988,82,1249599,1,524,Very High
cell_968,18.504386050814137,73.77411101093988,82,995687,1,600,Very High
cell_969,18.508645356879995,73.77411101093988,72,840318,1,517,Very High
cell_970,18.51290455695171,73.77411101093988,62,780516,0,449,Very High
cell_971,18.51716365100839,73.77411101093988,62,865513,0,529,Very High
cell_972,18.521422639029137,73.77411101093988,62,1038118,0,498,Very High
cell_973,18.52568152099306,73.77411101093988,82,1241508,1,640,Very High
cell_974,18.529940296879264,73.77411101093988,82,935375,1,629,Very High
cell_975,18.53419896666687,73.77411101093988,87,965602,0,665,Very High
cell_976,18.538457530335,73.77411101093988,90,986988,1,519,Very High
cell_977,18.542715987862753,73.77411101093988,87,909994,1,599,Very High
cell_978,18.54697433922927,73.77411101093988,87,1154591,1,512,Very High
cell_979,18.55123258441366,73.77411101093988,87,1087327,1,602,Very High
cell_980,18.555490723395064,73.77411101093988,87,867914,1,553,Very High
cell_981,18.55974875615261,73.77411101093988,67,1081376,0,384,Very High
cell_982,18.564006682665433,73.77411101093988,67,914747,1,540,Very High
cell_983,18.568264502912655,73.77411101093988,67,807358,1,483,Very High
cell_984,18.572522216873434,73.77411101093988,82,1033107,0,458,Very High
cell_985,18.5767798245269,73.77411101093988,77,1184727,1,662,Very High
cell_986,18.5810373258522,73.77411101093988,77,1054219,1,605,Very High
cell_987,18.58529472082849,73.77411101093988,87,1125356,1,447,Very High
cell_988,18.58955200943491,73.77411101093988,82,878928,1,542,Very High
cell_989,18.593809191650617,73.77411101093988,77,1083021,0,503,Very High
cell_990,18.59806626745477,73.77411101093988,57,636397,1,345,Very High
cell_991,18.60232323682653,73.77411101093988,77,688685,0,361,Very High
cell_992,18.606580099745045,73.77411101093988,57,726149,1,465,Very High
cell_993,18.6108368561895,73.77411101093988,62,706448,1,309,Very High
cell_994,18.615093506139054,73.77411101093988,77,562186,1,432,High
cell_995,18.619350049572876,73.77411101093988,85,1016979,1,377,Very High
cell_996,18.623606486470138,73.77411101093988,82,854487,1,426,Very High
cell_997,18.627862816810026,73.77411101093988,82,839230,1,575,Very High
cell_998,18.632119040571702,73.77411101093988,82,730293,1,543,Very High
cell_999,18.636375157734367,73.77411101093988,77,911635,0,369,Very High
cell_1000,18.6406311682772,73.77411101093988,62,724476,0,478,Very High
cell_1001,18.644887072179383,73.77411101093988,72,936189,1,331,Very High
cell_1002,18.649142869420114,73.77411101093988,62,720137,0,373,Very High
cell_1003,18.402130961377015,73.77860258736047,80,1202669,1,387,Very High
cell_1004,18.406392805025355,73.77860258736047,80,1040159,1,510,Very High
cell_1005,18.41065454318197,73.77860258736047,80,1010363,1,545,Very High
cell_1006,18.41491617582589,73.77860258736047,80,928279,1,347,Very High
cell_1007,18.41917770293615,73.77860258736047,75,1023664,1,375,Very High
cell_1008,18.423439124491793,73.77860258736047,75,1000828,1,318,Very High
cell_1009,18.427700440471853,73.77860258736047,80,1339201,1,445,Very High
cell_1010,18.431961650855385,73.77860258736047,82,1105373,1,578,Very High
cell_1011,18.43622275562143,73.77860258736047,82,1130505,1,591,Very High
cell_1012,18.440483754749042,73.77860258736047,72,1003985,0,552,Very High
cell_1013,18.444744648217274,73.77860258736047,82,992852,1,597,Very High
cell_1014,18.449005436005177,73.77860258736047,82,1187640,1,518,Very High
cell_1015,18.45326611809182,73.77860258736047,77,741707,1,374,Very High
cell_1016,18.457526694456252,73.77860258736047,77,1015568,1,199,Very High
cell_1017,18.46178716507755,73.77860258736047,82,751480,1,353,Very High
cell_1018,18.466047529934773,73.77860258736047,62,894724,0,411,Very High
cell_1019,18.470307789007,73.77860258736047,82,1181148,1,654,Very High
cell_1020,18.47456794227329,73.77860258736047,80,980772,1,365,Very High
cell_1021,18.478827989712737,73.77860258736047,75,1184660,1,244,Very High
cell_1022,18.483087931304407,73.77860258736047,75,1148319,0,424,Very High
cell_1023,18.487347767027387,73.77860258736047,80,1053078,0,572,Very High
cell_1024,18.49160749686076,73.77860258736047,77,1163234,1,528,Very High
cell_1025,18.49586712078362,73.77860258736047,75,845781,1,411,Very High
cell_1026,18.500126638775043,73.77860258736047,80,826251,1,495,Very High
cell_1027,18.504386050814137,73.77860258736047,85,1355109,1,753,Very High
cell_1028,18.508645356879995,73.77860258736048,82,1371905,1,485,Very High
cell_1029,18.51290455695171,73.77860258736047,62,959300,0,286,Very High
cell_1030,18.51716365100839,73.77860258736047,52,721257,1,427,Very High
cell_1031,18.521422639029137,73.77860258736047,57,900312,0,472,Very High
cell_1032,18.52568152099306,73.77860258736047,72,746884,0,328,Very High
cell_1033,18.529940296879264,73.77860258736047,87,978285,1,425,Very High
cell_1034,18.53419896666687,73.77860258736047,87,1012260,0,508,Very High
cell_1035,18.538457530335,73.77860258736047,90,888384,1,358,Very High
cell_1036,18.542715987862753,73.77860258736047,67,1046712,1,408,Very High
cell_1037,18.54697433922927,73.77860258736047,67,989275,0,404,Very High
cell_1038,18.55123258441366,73.77860258736047,82,1027321,1,381,Very High
cell_1039,18.555490723395064,73.77860258736047,82,1022023,1,562,Very High
cell_1040,18.55974875615261,73.77860258736047,77,823860,1,521,Very High
cell_1041,18.564006682665433,73.77860258736047,67,893190,1,301,Very High
cell_1042,18.568264502912655,73.77860258736047,77,1041282,1,670,Very High
cell_1043,18.572522216873434,73.77860258736047,67,943445,1,431,Very High
cell_1044,18.5767798245269,73.77860258736047,62,841844,1,467,Very High
cell_1045,18.5810373258522,73.77860258736047,80,678048,1,534,Very High
cell_1046,18.58529472082849,73.77860258736047,87,982593,1,569,Very High
cell_1047,18.58955200943491,73.77860258736047,90,700692,1,525,Very High
cell_1048,18.593809191650617,73.77860258736047,80,716545,1,433,Very High
cell_1049,18.59806626745477,73.77860258736047,77,1056547,1,338,Very High
cell_1050,18.60232323682653,73.77860258736047,57,690622,1,305,Very High
cell_1051,18.606580099745045,73.77860258736047,57,656978,1,350,Very High
cell_1052,18.6108368561895,73.77860258736047,62,766387,1,276,Very High
cell_1053,18.615093506139054,73.77860258736047,67,691799,1,434,Very High
cell_1054,18.619350049572876,73.77860258736047,80,961153,0,507,Very High
cell_1055,18.623606486470138,73.77860258736047,82,1008669,1,483,Very High
cell_1056,18.627862816810026,73.77860258736047,62,603331,0,365,Very High
cell_1057,18.632119040571702,73.77860258736047,72,771387,1,415,Very High
cell_1058,18.636375157734367,73.77860258736047,77,990674,0,482,Very High
cell_1059,18.6406311682772,73.77860258736047,82,1151788,1,436,Very High
cell_1060,18.644887072179383,73.77860258736047,72,746307,0,438,Very High
cell_1061,18.649142869420114,73.77860258736047,62,686253,1,444,Very High
cell_1062,18.402130961377015,73.78309416378107,75,1023975,0,493,Very High
cell_1063,18.406392805025355,73.78309416378107,75,738123,0,387,Very High
cell_1064,18.41065454318197,73.78309416378107,75,986821,1,713,Very High
cell_1065,18.41491617582589,73.78309416378107,75,873538,1,387,Very High
cell_1066,18.41917770293615,73.78309416378107,75,926239,1,217,Very High
cell_1067,18.423439124491793,73.78309416378107,75,1019998,1,447,Very High
cell_1068,18.427700440471853,73.78309416378107,75,819406,1,546,Very High
cell_1069,18.431961650855385,73.78309416378107,80,1033818,1,425,Very High
cell_1070,18.43622275562143,73.78309416378107,82,1164878,1,536,Very High
cell_1071,18.440483754749042,73.78309416378107,82,1080146,0,489,Very High
cell_1072,18.444744648217274,73.78309416378107,82,1115978,1,506,Very High
cell_1073,18.449005436005177,73.78309416378107,85,814203,0,432,Very High
cell_1074,18.45326611809182,73.78309416378107,77,983240,1,487,Very High
cell_1075,18.457526694456252,73.78309416378107,52,638080,1,327,Very High
cell_1076,18.46178716507755,73.78309416378107,72,778220,1,400,Very High
cell_1077,18.466047529934773,73.78309416378107,62,657916,1,273,Very High
cell_1078,18.470307789007,73.78309416378107,82,1129278,0,689,Very High
cell_1079,18.47456794227329,73.78309416378107,82,884580,1,520,Very High
cell_1080,18.478827989712737,73.78309416378107,75,1277027,0,373,Very High
cell_1081,18.483087931304407,73.78309416378107,75,1022156,1,318,Very High
cell_1082,18.487347767027387,73.78309416378107,82,772983,1,585,Very High
cell_1083,18.49160749686076,73.78309416378107,87,1164776,1,398,Very High
cell_1084,18.49586712078362,73.78309416378107,82,1059714,0,526,Very High
cell_1085,18.500126638775043,73.78309416378107,77,1080084,0,500,Very High
cell_1086,18.504386050814137,73.78309416378107,82,1098715,0,505,Very High
cell_1087,18.508645356879995,73.78309416378106,82,1147451,0,363,Very High
cell_1088,18.51290455695171,73.78309416378107,62,1103907,1,355,Very High
cell_1089,18.51716365100839,73.78309416378107,52,922954,1,379,Very High
cell_1090,18.521422639029137,73.78309416378107,72,1124940,1,410,Very High
cell_1091,18.52568152099306,73.78309416378107,82,1364155,1,427,Very High
cell_1092,18.529940296879264,73.78309416378107,90,994255,1,706,Very High
cell_1093,18.53419896666687,73.78309416378107,90,796859,1,656,Very High
cell_1094,18.538457530335,73.78309416378107,67,984636,1,382,Very High
cell_1095,18.542715987862753,73.78309416378107,67,691499,1,399,Very High
cell_1096,18.54697433922927,73.78309416378107,82,887055,1,433,Very High
cell_1097,18.55123258441366,73.78309416378107,80,863049,0,370,Very High
cell_1098,18.555490723395064,73.78309416378107,82,1000278,1,553,Very High
cell_1099,18.55974875615261,73.78309416378107,67,826388,1,425,Very High
cell_1100,18.564006682665433,73.78309416378107,67,855885,0,348,Very High
cell_1101,18.568264502912655,73.78309416378107,67,642257,0,454,Very High
cell_1102,18.572522216873434,73.78309416378107,67,828968,1,475,Very High
cell_1103,18.5767798245269,73.78309416378107,72,962226,1,307,Very High
cell_1104,18.5810373258522,73.78309416378107,82,793790,1,621,Very High
cell_1105,18.58529472082849,73.78309416378107,77,819426,1,443,Very High
cell_1106,18.58955200943491,73.78309416378107,87,751615,1,452,Very High
cell_1107,18.593809191650617,73.78309416378107,82,833365,1,506,Very High
cell_1108,18.59806626745477,73.78309416378107,62,897407,1,335,Very High
cell_1109,18.60232323682653,73.78309416378107,62,791278,0,377,Very High
cell_1110,18.606580099745045,73.78309416378107,62,853127,0,326,Very High
cell_1111,18.6108368561895,73.78309416378107,62,506976,0,425,High
cell_1112,18.615093506139054,73.78309416378107,72,752599,1,487,Very High
cell_1113,18.619350049572876,73.78309416378107,85,638138,1,287,Very High
cell_1114,18.623606486470138,73.78309416378107,77,647220,0,412,Very High
cell_1115,18.627862816810026,73.78309416378107,62,738931,0,292,Very High
cell_1116,18.632119040571702,73.78309416378107,72,768484,1,512,Very High
cell_1117,18.636375157734367,73.78309416378107,82,859138,1,608,Very High
cell_1118,18.6406311682772,73.78309416378107,57,660648,1,350,Very High
cell_1119,18.644887072179383,73.78309416378107,72,654464,1,355,Very High
cell_1120,18.649142869420114,73.78309416378107,62,818503,0,389,Very High
cell_1121,18.402130961377015,73.78758574020166,75,1111819,0,442,Very High
cell_1122,18.406392805025355,73.78758574020166,75,1073263,1,393,Very High
cell_1123,18.41065454318197,73.78758574020166,75,1103506,1,394,Very High
cell_1124,18.41491617582589,73.78758574020166,75,1039199,1,463,Very High
cell_1125,18.41917770293615,73.78758574020166,75,1025532,0,450,Very High
cell_1126,18.423439124491793,73.78758574020166,75,1001383,0,572,Very High
cell_1127,18.427700440471853,73.78758574020166,75,1083205,1,525,Very High
cell_1128,18.431961650855385,73.78758574020166,75,956955,1,420,Very High
cell_1129,18.43622275562143,73.78758574020166,75,1203473,1,436,Very High
cell_1130,18.440483754749042,73.78758574020166,62,634614,1,391,Very High
cell_1131,18.444744648217274,73.78758574020166,62,828504,0,383,Very High
cell_1132,18.449005436005177,73.78758574020166,85,1061083,1,731,Very High
cell_1133,18.45326611809182,73.78758574020166,82,854244,1,478,Very High
cell_1134,18.457526694456252,73.78758574020166,57,661206,0,540,Very High
cell_1135,18.46178716507755,73.78758574020166,57,694930,1,394,Very High
cell_1136,18.466047529934773,73.78758574020166,72,1264432,1,324,Very High
cell_1137,18.470307789007,73.78758574020166,72,827532,1,561,Very High
cell_1138,18.47456794227329,73.78758574020166,85,1064041,1,658,Very High
cell_1139,18.478827989712737,73.78758574020166,77,1047625,0,416,Very High
cell_1140,18.483087931304407,73.78758574020166,77,856270,1,460,Very High
cell_1141,18.487347767027387,73.78758574020166,82,819298,0,604,Very High
cell_1142,18.49160749686076,73.78758574020166,82,959463,1,368,Very High
cell_1143,18.49586712078362,73.78758574020166,85,1255273,0,540,Very High
cell_1144,18.500126638775043,73.78758574020166,82,1142747,1,560,Very High
cell_1145,18.504386050814137,73.78758574020166,82,1263118,1,593,Very High
cell_1146,18.508645356879995,73.78758574020166,82,1144506,0,403,Very High
cell_1147,18.51290455695171,73.78758574020166,85,1453626,0,545,Very High
cell_1148,18.51716365100839,73.78758574020166,75,921278,1,353,Very High
cell_1149,18.521422639029137,73.78758574020166,80,949331,1,558,Very High
cell_1150,18.52568152099306,73.78758574020166,80,712155,1,577,Very High
cell_1151,18.529940296879264,73.78758574020166,85,1011528,1,403,Very High
cell_1152,18.53419896666687,73.78758574020166,85,850280,0,367,Very High
cell_1153,18.538457530335,73.78758574020166,72,706638,1,490,Very High
cell_1154,18.542715987862753,73.78758574020166,62,784648,1,289,Very High
cell_1155,18.54697433922927,73.78758574020166,77,771268,1,435,Very High
cell_1156,18.55123258441366,73.78758574020166,80,1423615,1,546,Very High
cell_1157,18.555490723395064,73.78758574020166,90,998859,1,679,Very High
cell_1158,18.55974875615261,73.78758574020166,67,959523,0,357,Very High
cell_1159,18.564006682665433,73.78758574020166,87,1027341,0,732,Very High
cell_1160,18.568264502912655,73.78758574020166,82,808905,1,487,Very High
cell_1161,18.572522216873434,73.78758574020166,80,968257,1,628,Very High
cell_1162,18.5767798245269,73.78758574020166,80,1074141,1,543,Very High
cell_1163,18.5810373258522,73.78758574020166,85,977086,0,636,Very High
cell_1164,18.58529472082849,73.78758574020166,90,863116,1,386,Very High
cell_1165,18.58955200943491,73.78758574020166,90,1097710,1,553,Very High
cell_1166,18.593809191650617,73.78758574020166,67,818688,1,508,Very High
cell_1167,18.59806626745477,73.78758574020166,62,576943,0,378,High
cell_1168,18.60232323682653,73.78758574020166,77,1135027,1,424,Very High
cell_1169,18.606580099745045,73.78758574020166,57,887816,0,469,Very High
cell_1170,18.6108368561895,73.78758574020166,72,638961,0,396,Very High
cell_1171,18.615093506139054,73.78758574020166,82,805857,1,532,Very High
cell_1172,18.619350049572876,73.78758574020166,82,772453,1,386,Very High
cell_1173,18.623606486470138,73.78758574020166,82,802254,1,416,Very High
cell_1174,18.627862816810026,73.78758574020166,72,786994,0,402,Very High
cell_1175,18.632119040571702,73.78758574020166,82,791017,0,487,Very High
cell_1176,18.636375157734367,73.78758574020166,82,985215,1,316,Very High
cell_1177,18.6406311682772,73.78758574020166,82,1172790,1,619,Very High
cell_1178,18.644887072179383,73.78758574020166,72,876674,1,466,Very High
cell_1179,18.649142869420114,73.78758574020166,62,513022,1,465,High
cell_1180,18.402130961377015,73.79207731662227,75,727129,0,309,Very High
cell_1181,18.406392805025355,73.79207731662227,75,1129492,1,312,Very High
cell_1182,18.41065454318197,73.79207731662227,75,801876,1,457,Very High
cell_1183,18.41491617582589,73.79207731662227,75,953183,1,471,Very High
cell_1184,18.41917770293615,73.79207731662227,75,1060506,1,499,Very High
cell_1185,18.423439124491793,73.79207731662227,75,1304630,0,535,Very High
cell_1186,18.427700440471853,73.79207731662227,75,872918,1,415,Very High
cell_1187,18.431961650855385,73.79207731662227,70,1160450,1,406,Very High
cell_1188,18.43622275562143,73.79207731662227,72,1178201,0,309,Very High
cell_1189,18.440483754749042,73.79207731662227,67,626729,0,423,Very High
cell_1190,18.444744648217274,73.79207731662227,82,1181098,1,597,Very High
cell_1191,18.449005436005177,73.79207731662227,85,767435,1,497,Very High
cell_1192,18.45326611809182,73.79207731662227,72,1099252,1,380,Very High
cell_1193,18.457526694456252,73.79207731662227,82,953889,1,457,Very High
cell_1194,18.46178716507755,73.79207731662227,72,1013737,1,353,Very High
cell_1195,18.466047529934773,73.79207731662227,72,1155156,1,273,Very High
cell_1196,18.470307789007,73.79207731662227,72,1152949,1,457,Very High
cell_1197,18.47456794227329,73.79207731662227,82,1099757,1,443,Very High
cell_1198,18.478827989712737,73.79207731662227,82,991546,1,502,Very High
cell_1199,18.483087931304407,73.79207731662227,62,872781,1,330,Very High
cell_1200,18.487347767027387,73.79207731662227,62,773826,0,296,Very High
cell_1201,18.49160749686076,73.79207731662227,72,887051,1,640,Very High
cell_1202,18.49586712078362,73.79207731662227,92,1343784,0,665,Very High
cell_1203,18.500126638775043,73.79207731662227,87,1308385,1,617,Very High
cell_1204,18.504386050814137,73.79207731662227,77,832587,1,426,Very High
cell_1205,18.508645356879995,73.79207731662225,67,725146,0,503,Very High
cell_1206,18.51290455695171,73.79207731662227,87,688605,1,378,Very High
cell_1207,18.51716365100839,73.79207731662227,85,860666,1,488,Very High
cell_1208,18.521422639029137,73.79207731662227,80,908906,1,730,Very High
cell_1209,18.52568152099306,73.79207731662227,75,872494,1,437,Very High
cell_1210,18.529940296879264,73.79207731662227,72,742783,1,497,Very High
cell_1211,18.53419896666687,73.79207731662227,77,1156759,1,501,Very High
cell_1212,18.538457530335,73.79207731662227,57,605686,1,398,Very High
cell_1213,18.542715987862753,73.79207731662227,57,750943,1,458,Very High
cell_1214,18.54697433922927,73.79207731662227,57,663618,1,413,Very High
cell_1215,18.55123258441366,73.79207731662227,67,602109,1,530,Very High
cell_1216,18.555490723395064,73.79207731662227,77,1047040,1,545,Very High
cell_1217,18.55974875615261,73.79207731662227,67,781656,0,438,Very High
cell_1218,18.564006682665433,73.79207731662227,90,704813,1,506,Very High
cell_1219,18.568264502912655,73.79207731662227,67,605364,1,507,Very High
cell_1220,18.572522216873434,73.79207731662227,77,777301,0,544,Very High
cell_1221,18.5767798245269,73.79207731662227,82,805118,1,500,Very High
cell_1222,18.5810373258522,73.79207731662227,95,868488,1,741,Very High
cell_1223,18.58529472082849,73.79207731662227,92,1057265,1,476,Very High
cell_1224,18.58955200943491,73.79207731662227,90,786307,1,555,Very High
cell_1225,18.593809191650617,73.79207731662227,67,613429,0,354,Very High
cell_1226,18.59806626745477,73.79207731662227,67,861071,0,410,Very High
cell_1227,18.60232323682653,73.79207731662227,57,688573,0,334,Very High
cell_1228,18.606580099745045,73.79207731662227,77,843277,1,424,Very High
cell_1229,18.6108368561895,73.79207731662227,77,733430,1,455,Very High
cell_1230,18.615093506139054,73.79207731662227,82,1037906,1,442,Very High
cell_1231,18.619350049572876,73.79207731662227,82,969003,1,583,Very High
cell_1232,18.623606486470138,73.79207731662227,82,934711,1,196,Very High
cell_1233,18.627862816810026,73.79207731662227,82,759395,1,398,Very High
cell_1234,18.632119040571702,73.79207731662227,72,790194,1,350,Very High
cell_1235,18.636375157734367,73.79207731662227,82,897122,1,537,Very High
cell_1236,18.6406311682772,73.79207731662227,62,619371,0,383,Very High
cell_1237,18.644887072179383,73.79207731662227,62,651322,1,322,Very High
cell_1238,18.649142869420114,73.79207731662227,82,977856,1,417,Very High
cell_1239,18.402130961377015,73.79656889304287,75,1163022,1,534,Very High
cell_1240,18.406392805025355,73.79656889304287,75,1155243,1,539,Very High
cell_1241,18.41065454318197,73.79656889304287,75,1311990,1,511,Very High
cell_1242,18.41491617582589,73.79656889304287,75,1318606,1,457,Very High
cell_1243,18.41917770293615,73.79656889304287,72,862723,1,391,Very High
cell_1244,18.423439124491793,73.79656889304287,72,1030276,1,508,Very High
cell_1245,18.427700440471853,73.79656889304287,75,807441,1,497,Very High
cell_1246,18.431961650855385,73.79656889304287,67,1099842,0,320,Very High
cell_1247,18.43622275562143,73.79656889304287,67,1141459,1,554,Very High
cell_1248,18.440483754749042,73.79656889304287,72,1017545,1,398,Very High
cell_1249,18.444744648217274,73.79656889304287,77,1088622,1,480,Very High
cell_1250,18.449005436005177,73.79656889304287,82,1082859,1,524,Very High
cell_1251,18.45326611809182,73.79656889304287,72,987895,0,311,Very High
cell_1252,18.457526694456252,73.79656889304287,62,843946,0,510,Very High
cell_1253,18.46178716507755,73.79656889304287,77,1302385,1,458,Very High
cell_1254,18.466047529934773,73.79656889304287,77,1130062,1,382,Very High
cell_1255,18.470307789007,73.79656889304287,72,1024569,1,397,Very High
cell_1256,18.47456794227329,73.79656889304287,62,682906,1,331,Very High
cell_1257,18.478827989712737,73.79656889304287,62,884554,0,322,Very High
cell_1258,18.483087931304407,73.79656889304287,62,596281,0,524,High
cell_1259,18.487347767027387,73.79656889304287,62,805322,0,510,Very High
cell_1260,18.49160749686076,73.79656889304287,82,1091320,0,201,Very High
cell_1261,18.49586712078362,73.79656889304287,82,900962,1,544,Very High
cell_1262,18.500126638775043,73.79656889304287,87,1239694,1,562,Very High
cell_1263,18.504386050814137,73.79656889304287,67,547705,0,561,High
cell_1264,18.508645356879995,73.79656889304287,67,956189,0,504,Very High
cell_1265,18.51290455695171,73.79656889304287,82,948895,0,567,Very High
cell_1266,18.51716365100839,73.79656889304287,82,1062852,0,571,Very High
cell_1267,18.521422639029137,73.79656889304287,80,1139665,0,528,Very High
cell_1268,18.52568152099306,73.79656889304287,77,708465,1,391,Very High
cell_1269,18.529940296879264,73.79656889304287,77,874653,1,286,Very High
cell_1270,18.53419896666687,73.79656889304287,72,781164,1,519,Very High
cell_1271,18.538457530335,73.79656889304287,52,581068,1,371,High
cell_1272,18.542715987862753,73.79656889304287,77,1192768,0,569,Very High
cell_1273,18.54697433922927,73.79656889304287,77,823411,1,451,Very High
cell_1274,18.55123258441366,73.79656889304287,87,1036073,0,583,Very High
cell_1275,18.555490723395064,73.79656889304287,87,1111892,1,512,Very High
cell_1276,18.55974875615261,73.79656889304287,87,1132279,1,614,Very High
cell_1277,18.564006682665433,73.79656889304287,77,1363675,1,314,Very High
cell_1278,18.568264502912655,73.79656889304287,72,1002152,1,409,Very High
cell_1279,18.572522216873434,73.79656889304287,77,839908,1,384,Very High
cell_1280,18.5767798245269,73.79656889304287,85,1221408,1,537,Very High
cell_1281,18.5810373258522,73.79656889304287,92,1038550,1,393,Very High
cell_1282,18.58529472082849,73.79656889304287,92,863307,1,603,Very High
cell_1283,18.58955200943491,73.79656889304287,87,1102873,1,467,Very High
cell_1284,18.593809191650617,73.79656889304287,77,647504,1,673,Very High
cell_1285,18.59806626745477,73.79656889304287,67,774853,0,576,Very High
cell_1286,18.60232323682653,73.79656889304287,67,443604,0,447,High
cell_1287,18.606580099745045,73.79656889304287,82,1050906,0,674,Very High
cell_1288,18.6108368561895,73.79656889304287,72,749199,1,372,Very High
cell_1289,18.615093506139054,73.79656889304287,72,928286,1,311,Very High
cell_1290,18.619350049572876,73.79656889304287,77,840815,1,363,Very High
cell_1291,18.623606486470138,73.79656889304287,82,902807,1,471,Very High
cell_1292,18.627862816810026,73.79656889304287,82,1155770,0,536,Very High
cell_1293,18.632119040571702,73.79656889304287,82,540038,0,421,High
cell_1294,18.636375157734367,73.79656889304287,62,581808,0,377,High
cell_1295,18.6406311682772,73.79656889304287,72,1019888,1,452,Very High
cell_1296,18.644887072179383,73.79656889304287,62,732993,1,354,Very High
cell_1297,18.649142869420114,73.79656889304287,77,1268146,1,530,Very High
cell_1298,18.402130961377015,73.80106046946347,75,1071803,1,471,Very High
cell_1299,18.406392805025355,73.80106046946347,75,1052760,1,384,Very High
cell_1300,18.41065454318197,73.80106046946347,70,1227116,1,410,Very High
cell_1301,18.41491617582589,73.80106046946347,67,914890,0,377,Very High
cell_1302,18.41917770293615,73.80106046946347,67,845486,1,315,Very High
cell_1303,18.423439124491793,73.80106046946347,67,1000154,1,460,Very High
cell_1304,18.427700440471853,73.80106046946347,75,1028669,1,561,Very High
