place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,retail_competition_score,rent_affordability,parking_accessibility,retail_density,visibility_score,market_opportunity
ChIJjW2OyszqwjsRr6v_cQu1LPA,Ceratec Group Marbles and Tiles,18.4524023,73.8425211,4.4,385,88.0,1,34,High,134640,Low,1841,cell_1841,0.0013492202459868,18.45326611809182,73.84148465724884,5,0.0,30726.747475712324,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1162.6145075091415,87814,PMC_33,Ambegaon,PMC,327.1534048784524,1,223.68857134020288,1,187.4479384894632,45000.0,5000.0,57.69,Unknown,7635.447315600692,0.0006303359340926,0.842142183742461,0.8172013888344029,0.056297430585268,0.5111742695319689,30726.747475712324,retail_general,2.751483699452333,0.0004448790026888291,0.842142183742461,0.056297430585268,25109.940711516094,0.7736470478600067
ChIJcUrjkzaVwjsRGkp9T18WK7o,Panse Lasers,18.4545565,73.83529279999999,4.8,81,96.0,1,10,Medium,43200,Low,1782,cell_1782,0.0021344883142944,18.45326611809182,73.83699308082824,8,0.0,43657.10844511096,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1549.1235114650244,87814,PMC_33,Ambegaon,PMC,0.0,1,160.04301884304732,2,0.0,25000.0,3000.0,52.69,Low,7748.8370318141215,0.0008007679692812,2.0,0.862036996694602,0.0900758889364289,0.8178788312511501,43657.10844511096,retail_general,4.29637005827554,0.0008007679692812287,2.0,0.0900758889364289,37634.042648393995,0.790804571905245
ChIJJ0BptbbqwjsRuYaBNtrzdDk,Baramati Agro Limited- chicken vicken,18.4656428,73.8492031,3.8,37,76.0,0,10,Medium,34200,Low,1962,cell_1962,0.0013278922892884,18.466047529934773,73.85046781009004,17,0.0,59346.01963635502,536.8545730593415,20.02,South Pune,Grade B,Medium,Dhankawadi,154.60596865601838,76903,PMC_30,Dhankawadi,PMC,882.2244507984724,1,0.0,1,157.8212727283178,45000.0,5000.0,57.69,Unknown,6079.346503428399,0.0006303359340926,0.8636911616277148,1.0,0.2182200942197348,1.9562040435888288,38615.24745195493,retail_general,8.5,0.0004448790026888291,0.8636911616277148,0.2182200942197348,59346.01963635502,0.820869730145517
ChIJK6iehzaVwjsRjBeHA8rG6c4,Automotive Manufacturers Pvt.Ltd.,18.455925,73.835453,4.1,108,82.0,1,10,High,36900,Low,1783,cell_1783,0.0022219977697298,18.45752669445625,73.83699308082824,3,0.0,22583.75336902845,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1343.275706037203,87814,PMC_33,Ambegaon,PMC,140.4053371369373,1,330.13910742854256,1,4.262273888103664,45000.0,5000.0,57.69,Unknown,7293.538726997878,0.0006303359340926,0.9957558159865928,0.7518010668321936,0.0337784583511608,0.3067045617191813,22583.75336902845,retail_general,1.7125232178474135,0.0004448790026888291,0.9957558159865928,0.0337784583511608,16978.489875910735,0.7272361508009066
ChIJ0Z54Ts_qwjsRMvC7NmjYi5I,Sujata Mastani,18.4541961,73.85281429999999,3.9,979,78.0,0,78,High,273780,Medium,2018,cell_2018,0.0023380039537447,18.45326611809182,73.85495938651064,4,0.0,22085.162262619368,89.6168372055717,20.02,South Pune,Grade B,Medium,Dhankawadi,869.1663659304343,76903,PMC_30,Dhankawadi,PMC,233.7310065490028,1,0.0,1,140.9617095158901,45000.0,5000.0,57.69,Unknown,7467.203557510231,0.0006303359340926,0.8764536019568088,1.0,0.0513459045222905,0.4602833043738421,20268.741734258543,retail_general,2.0,0.0004448790026888291,0.8764536019568088,0.0513459045222905,22085.162262619368,0.9511617401071999
ChIJq8-k7bnqwjsRwTkpneYjLLw,New Bikaner Sweets,18.4654951,73.8549558,2.9,13,58.0,0,10,Low,26100,Low,2021,cell_2021,0.0005524415769055,18.466047529934773,73.85495938651064,26,0.0,55756.84097280327,42.17038291467794,20.02,South Pune,Grade B,Medium,Dhankawadi,254.28745343951647,76903,PMC_30,Dhankawadi,PMC,905.029880732871,1,54.08182268124074,1,71.58537639700808,45000.0,5000.0,57.69,Unknown,6046.505606070662,0.0006303359340926,0.933196758770916,0.9486929557862273,0.3337483793948885,2.9918414784299734,53500.69613076699,retail_general,13.342276382125032,0.0004448790026888291,0.933196758770916,0.3337483793948885,52896.12226779136,0.7112983006709571
ChIJHej-FWbAwjsRVA2LNgsGQ7s,QUALIS ENGINEERS,18.4548642,73.83997500000001,3.3,12,66.0,0,10,Low,29699,Low,1841,cell_1841,0.0021983927752351,18.45326611809182,73.84148465724884,5,0.0,30726.747475712324,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1162.6145075091415,87814,PMC_33,Ambegaon,PMC,327.1534048784524,1,223.68857134020288,1,187.4479384894632,45000.0,5000.0,57.69,Unknown,7635.447315600692,0.0006303359340926,0.842142183742461,0.8172013888344029,0.056297430585268,0.5111742695319689,30726.747475712324,retail_general,2.751483699452333,0.0004448790026888291,0.842142183742461,0.056297430585268,25109.940711516094,0.7736470478600067
ChIJj-FKx8zqwjsRXirA-uuyPKw,HINDUSTAN MARBLE AND GRANITE - | BEST MARBLE GRANITE TILES SANDSTONE PEBBLES SUPPLIERS DEALERS PUNE|,18.4533831,73.84178980000002,4.7,95,94.0,1,10,Medium,42300,Low,1841,cell_1841,0.0003267978969265,18.45326611809182,73.84148465724884,5,0.0,30726.747475712324,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1162.6145075091415,87814,PMC_33,Ambegaon,PMC,327.1534048784524,1,223.68857134020288,1,187.4479384894632,45000.0,5000.0,57.69,Unknown,7635.447315600692,0.0006303359340926,0.842142183742461,0.8172013888344029,0.056297430585268,0.5111742695319689,30726.747475712324,retail_general,2.751483699452333,0.0004448790026888291,0.842142183742461,0.056297430585268,25109.940711516094,0.7736470478600067
ChIJncxFYzaVwjsR3B8DmkXMKFY,Pradeep Automotive Private Ltd,18.4540139,73.8362077,4.5,6,90.0,1,10,Low,40500,Low,1782,cell_1782,0.0010844357185006,18.45326611809182,73.83699308082824,8,0.0,43657.10844511096,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1549.1235114650244,87814,PMC_33,Ambegaon,PMC,0.0,1,160.04301884304732,2,0.0,25000.0,3000.0,52.69,Low,7748.8370318141215,0.0008007679692812,2.0,0.862036996694602,0.0900758889364289,0.8178788312511501,43657.10844511096,retail_general,4.29637005827554,0.0008007679692812287,2.0,0.0900758889364289,37634.042648393995,0.790804571905245
ChIJRYLooTaVwjsRrMj7nrVtfaI,My Chemist Group,18.454532,73.835736,5.0,1,100.0,1,10,Low,22500,Low,1782,cell_1782,0.0017840149142282,18.45326611809182,73.83699308082824,8,0.0,43657.10844511096,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1549.1235114650244,87814,PMC_33,Ambegaon,PMC,0.0,1,160.04301884304732,2,0.0,25000.0,3000.0,52.69,Low,7748.8370318141215,0.0008007679692812,2.0,0.862036996694602,0.0900758889364289,0.8178788312511501,43657.10844511096,retail_general,4.29637005827554,0.0008007679692812287,2.0,0.0900758889364289,37634.042648393995,0.790804571905245
ChIJETiMN6LqwjsR9IxR0M9xD1I,S Creations,18.4567462,73.8464652,5.0,96,100.0,1,10,Medium,45000,Low,1901,cell_1901,0.0009210101349335,18.45752669445625,73.84597623366945,18,0.0,53012.36950797093,309.0975017307566,20.02,South Pune,Grade B,Medium,Dhankawadi,456.253549053308,76903,PMC_30,Dhankawadi,PMC,298.1111607030034,1,279.76570862066,1,747.1656776644625,45000.0,5000.0,57.69,Unknown,7082.066467278823,0.0006303359340926,0.5723555658080222,0.7813930262890124,0.2310565703503074,2.071274869682289,40495.35610440271,retail_general,10.104451816283067,0.0004448790026888291,0.5723555658080222,0.2310565703503074,41423.495840584765,0.6347336467784421
ChIJR13rizaVwjsRAPagz6Z-HOs,Ishanya Hyundai Service,18.4562242,73.8347106,4.6,3444,92.0,1,325,High,1345500,High,1724,cell_1724,0.0025644873064024,18.45752669445625,73.83250150440765,3,0.0,28590.578799934505,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1830.983556215825,87814,PMC_33,Ambegaon,PMC,222.6872338991376,1,247.4104562671855,2,0.0,45000.0,5000.0,57.69,Unknown,7442.364835048043,0.0006303359340926,2.0,0.8016607484536011,0.0337784583511608,0.3067045617191813,28590.578799934505,retail_general,1.6651303540774565,0.0004448790026888291,2.0,0.0337784583511608,22919.944799477158,0.7754666795168289
ChIJB6PuuMTqwjsRP0CW_3AUhqQ,"Maruti Suzuki ARENA (Chowgule Industries, Pune, Ambegaon)",18.4562497,73.8344034,4.4,3903,88.0,1,352,High,1393920,High,1724,cell_1724,0.0022908342771822,18.45752669445625,73.83250150440765,3,0.0,28590.578799934505,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1830.983556215825,87814,PMC_33,Ambegaon,PMC,222.6872338991376,1,247.4104562671855,2,0.0,45000.0,5000.0,57.69,Unknown,7442.364835048043,0.0006303359340926,2.0,0.8016607484536011,0.0337784583511608,0.3067045617191813,28590.578799934505,retail_general,1.6651303540774565,0.0004448790026888291,2.0,0.0337784583511608,22919.944799477158,0.7754666795168289
ChIJbT-f1rTqwjsRcE5SX1pgf2E,Securia Health Pharma,18.4624584,73.8422466,4.8,25,96.0,1,10,Medium,21600,Low,1843,cell_1843,0.001015437382192,18.46178716507755,73.84148465724884,11,0.0,56064.51272447973,635.8557650263263,20.02,South Pune,Grade B,Medium,Dhankawadi,798.1111607030034,87814,PMC_33,Ambegaon,PMC,719.1302706443659,1,574.7555859554072,1,657.5028954041753,45000.0,5000.0,57.69,Unknown,6712.052285677765,0.0006303359340926,0.60331719647232,0.6350191794324057,0.1238543472875898,1.1245833929703315,34272.2836102714,retail_general,6.72774982604096,0.0004448790026888291,0.60331719647232,0.1238543472875898,35602.04086557679,0.5650369026600446
ChIJQUOz0s3qwjsRUThOMRXvt1w,RANGOLI CONCEPTS (INDIA) PVT. LTD,18.4514619,73.84676,4.6,1518,92.0,1,143,High,592020,High,1900,cell_1900,0.0019671025859756,18.45326611809182,73.84597623366945,4,0.0,35905.50110632315,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,896.4158255897321,76903,PMC_30,Dhankawadi,PMC,320.5329064626804,1,184.94474884123323,1,601.1194488630168,45000.0,5000.0,57.69,Unknown,7550.123052021729,0.0006303359340926,0.6245630210226462,0.8439212047463882,0.0513459045222905,0.4602833043738421,35905.50110632315,retail_general,2.1692900920623437,0.0004448790026888291,0.6245630210226462,0.0513459045222905,30301.413750671007,0.8027055616199391
ChIJnZIZG8TqwjsRQmyGcXUbCyk,"Elegance Design Studio- Bedroom Interior Designers,Kitchen Interior Designers|Office/cafe Interior Designers in katraj,Ravet",18.4489405,73.84632839999999,4.6,19,92.0,1,10,Low,41400,Low,1899,cell_1899,0.0003581030705493,18.449005436005177,73.84597623366945,3,0.0,14493.031701554064,1.5541961796874568,20.02,South Pune,Grade B,Medium,Dhankawadi,1378.0258937014582,76903,PMC_30,Dhankawadi,PMC,685.9423396517677,1,24.06483826879412,1,584.3580993292853,45000.0,5000.0,57.69,Unknown,8018.860518139842,0.0006303359340926,0.6311704408386812,0.976500669323364,0.0385094283917179,0.3452124782803815,14470.541641017586,retail_general,1.517834042032994,0.0004448790026888291,0.6311704408386812,0.0385094283917179,14152.455157092276,0.9402906152095475
ChIJBRpeIbbqwjsRcxLYcy3Z340,Dhanlaxmi Department,18.460439,73.849536,4.2,15,84.0,1,10,Low,37800,Low,1961,cell_1961,0.0016388468873619,18.46178716507755,73.85046781009004,7,0.0,53828.10914679905,581.5369905425388,20.02,South Pune,Grade B,Medium,Dhankawadi,0.0,76903,PMC_30,Dhankawadi,PMC,382.2244507984724,1,152.9733093243558,1,140.65236582327634,45000.0,5000.0,57.69,Unknown,6550.502207463996,0.0006303359340926,0.8766912952293233,0.867322766201762,0.0898553329140084,0.8054957826542236,34035.31467723279,retail_general,3.7486824060086774,0.0004448790026888291,0.8766912952293233,0.0898553329140084,46686.34452461211,0.7958145819984672
ChIJR50o4cjqwjsR_OHpP88oAkY,BIKANER SWEETS BHARTI VIDYAPEETH,18.4561142,73.851136,4.2,468,84.0,1,40,High,151200,Low,1960,cell_1960,0.0015625678688361,18.45752669445625,73.85046781009004,15,0.0,46816.7536113327,457.6019495145201,20.02,South Pune,Grade B,Medium,Dhankawadi,345.3940313439816,76903,PMC_30,Dhankawadi,PMC,0.0,4,0.0,1,450.91260542213496,25000.0,3000.0,46.14,Low,7022.016157010691,0.0008007679692812,0.6892213881545647,4.0,0.1925471419585895,1.7260623914019078,32119.02510622041,retail_general,3.0,0.0008007679692812287,0.6892213881545647,0.1925471419585895,187267.0144453308,3.354165096929055
ChIJl1qC4MjqwjsRixFJrfWNA3s,Amul Ice Cream Parlour,18.4553388,73.851201,4.1,281,82.0,1,23,High,84870,Low,1959,cell_1959,0.0021985399101626,18.45326611809182,73.85046781009004,15,0.0,41200.909306277936,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,845.3940313439816,76903,PMC_30,Dhankawadi,PMC,117.7755492015276,1,135.47279657353647,1,164.2756600111281,45000.0,5000.0,57.69,Unknown,7493.82295764264,0.0006303359340926,0.8589031226423148,0.8806904075708846,0.1925471419585895,1.7260623914019078,41200.909306277936,retail_general,7.97579438892025,0.0004448790026888291,0.8589031226423148,0.1925471419585895,36285.24560923697,0.7384952565686213
ChIJ4c7pD87qwjsR-v2UY6jUMHQ,Chaitanya Electricals,18.449252,73.8484976,5.0,3,100.0,1,10,Low,45000,Low,1958,cell_1958,0.0019855784050054,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJ7b4ORM7qwjsRv5lbTqT1W2w,Shakun Tiles And Sanitation Pvt. Ltd.,18.4504921,73.84965199999999,4.3,229,86.0,1,20,High,77400,Low,1958,cell_1958,0.0016957936008047,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJC18v6MTqwjsRQVXLR-uJhvI,Amul,18.4508071,73.8574778,3.7,23,74.0,0,10,Medium,33300,Low,2076,cell_2076,0.0026719590384934,18.449005436005177,73.85945096293122,6,0.0,23207.922646554634,0.0,20.28,South Pune,Grade B,High,Katraj,779.5980968251824,88253,PMC_37,Katraj,PMC,30.719067580795297,2,0.0,1,407.17048742063344,45000.0,5000.0,57.69,Unknown,7944.012441875516,0.0006303359340926,0.7106459444249832,2.0,0.0672246311048368,0.610668376538121,23207.922646554634,retail_general,2.0,0.00045065665207439835,0.7106459444249832,0.0672246311048368,46415.84529310927,1.8740197159144594
ChIJRxzopLDqwjsRnBbYVLdbhKM,TechDzire Solar Pvt. Ltd.,18.4485489,73.83202519999999,3.9,8,78.0,0,10,Low,35100,Low,1722,cell_1722,0.0006597658772441,18.449005436005177,73.83250150440765,4,0.0,29021.127094711374,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,2245.726796790009,87814,PMC_33,Ambegaon,PMC,398.97903078321286,2,0.0,1,312.5636880164966,45000.0,5000.0,57.69,Unknown,8338.795651529636,0.0006303359340926,0.7618677928772869,2.0,0.0450379444682144,0.408939415625575,29021.127094711374,retail_general,1.3333333333333333,0.0004448790026888291,0.7618677928772869,0.0450379444682144,58042.25418942275,1.9138061068373309
ChIJFTL0yc_qwjsR8-6HXdH4Vic,Tile Studio,18.4500244,73.85115739999999,4.3,28,86.0,1,10,Medium,38700,Low,1958,cell_1958,0.0012303746854744,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJp8KVubbqwjsRQW2tmN1Y1j8,Shree Chaitanya Medical Stores,18.4650292,73.84891929999999,4.0,2,80.0,1,10,Low,18000,Low,1962,cell_1962,0.0018533427516328,18.466047529934773,73.85046781009004,17,0.0,59346.01963635502,536.8545730593415,20.02,South Pune,Grade B,Medium,Dhankawadi,154.60596865601838,76903,PMC_30,Dhankawadi,PMC,882.2244507984724,1,0.0,1,157.8212727283178,45000.0,5000.0,57.69,Unknown,6079.346503428399,0.0006303359340926,0.8636911616277148,1.0,0.2182200942197348,1.9562040435888288,38615.24745195493,retail_general,8.5,0.0004448790026888291,0.8636911616277148,0.2182200942197348,59346.01963635502,0.820869730145517
ChIJ66X16dHqwjsRXR2Dy9cSjOw,Amul Ice Cream Parlour,18.4475669,73.8493105,4.3,235,86.0,1,20,High,77400,Low,1958,cell_1958,0.0018462807161112,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJN_OJvTmVwjsRtpiMlG9InQc,JK TYRES,18.4533351,73.827906,4.0,22,80.0,1,10,Medium,36000,Low,1664,cell_1664,0.0001247378456879,18.45326611809182,73.82800992798704,3,0.0,25816.986637609152,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,2448.674330159022,82537,PMC_32,Narhe,PMC,474.6818686183542,1,273.0359359106818,1,160.3875857969508,45000.0,5000.0,57.69,Unknown,8054.77999057721,0.0006303359340926,0.8617810223410852,0.7855237796446318,0.0359122305086368,0.324194646465738,25816.986637609152,retail_general,1.6801792472330344,0.0004448790026888291,0.8617810223410852,0.0359122305086368,20279.856922609695,0.7582918286995576
ChIJO8qP7NHqwjsRr1m3CFqzoIk,General Diagnostic's Pathology Laboratory,18.4484285,73.84915819999999,2.3,4,46.0,0,10,Low,20700,Low,1958,cell_1958,0.0014310603558282,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJR6L1eGvrwjsREqeU2c3lll4,Adity Glass,18.4606765,73.8459342,2.0,1,40.0,0,10,Low,18000,Low,1902,cell_1902,0.0011114601854544,18.46178716507755,73.84597623366945,9,0.0,58689.8493582368,787.0496520431504,20.02,South Pune,Grade B,Medium,Dhankawadi,298.1111607030034,76903,PMC_30,Dhankawadi,PMC,484.7327046155291,1,213.3431062328997,1,640.6523658232763,45000.0,5000.0,57.69,Unknown,6614.832776607873,0.0006303359340926,0.609513642762586,0.8241691858329571,0.1155282851751537,1.0356374348411446,32841.75640622864,retail_general,4.93375289413761,0.0004448790026888291,0.609513642762586,0.1155282851751537,48370.365362236924,0.7388151396838412
ChIJ-axqKwDrwjsR9QvjAiW9PD8,"Sai shidhi chowk Ambegaon bk patar, ambegav",18.4627604,73.8429021,5.0,1,100.0,1,10,Low,45000,Low,1843,cell_1843,0.0017193981991093,18.46178716507755,73.84148465724884,11,0.0,56064.51272447973,635.8557650263263,20.02,South Pune,Grade B,Medium,Dhankawadi,798.1111607030034,87814,PMC_33,Ambegaon,PMC,719.1302706443659,1,574.7555859554072,1,657.5028954041753,45000.0,5000.0,57.69,Unknown,6712.052285677765,0.0006303359340926,0.60331719647232,0.6350191794324057,0.1238543472875898,1.1245833929703315,34272.2836102714,retail_general,6.72774982604096,0.0004448790026888291,0.60331719647232,0.1238543472875898,35602.04086557679,0.5650369026600446
ChIJo3iORgOVwjsRTqbh4BIKU6w,MR.D.I.Y.,18.4496375,73.8361707,4.3,2709,86.0,1,239,High,924930,High,1781,cell_1781,0.0010372150790506,18.449005436005177,73.83699308082824,8,0.0,16131.680122485464,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1869.5394312818623,87814,PMC_33,Ambegaon,PMC,359.5946628630627,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,8206.236456176388,0.0006303359340926,1.0,1.0,0.0900758889364289,0.8178788312511501,16131.680122485464,retail_general,4.0,0.0004448790026888291,1.0,0.0900758889364289,16131.680122485464,0.9173673229078441
ChIJxQIi9qLrwjsR85IavQNrsMg,Swaraj Moorti Art,18.4509142,73.8483535,4.9,7,98.0,1,10,Low,44100,Low,1958,cell_1958,0.0028484534654372,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJocI4PyyVwjsRAAAA0FcJzy8,Swaraj Moorti Art,18.4508698,73.8484349,5.0,1,100.0,1,10,Low,45000,Low,1958,cell_1958,0.0027583648307224,18.449005436005177,73.85046781009004,12,0.0,46437.23144762681,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,1345.3940313439816,88253,PMC_37,Katraj,PMC,477.6020473742644,3,0.0,1,84.35809932928532,45000.0,5000.0,57.69,Unknown,7965.872669661552,0.0006303359340926,0.9222045748711022,3.0,0.1344492622096736,1.221336753076242,46437.23144762681,retail_general,3.0,0.0004448790026888291,0.9222045748711022,0.1344492622096736,139311.69434288042,2.64445497911173
ChIJAwAA3MnqwjsRGbEvsHIZekw,Komal Super Market,18.4597452,73.8496251,3.0,3,60.0,0,10,Low,27000,Low,1961,cell_1961,0.0022090227870677,18.46178716507755,73.85046781009004,7,0.0,53828.10914679905,581.5369905425388,20.02,South Pune,Grade B,Medium,Dhankawadi,0.0,76903,PMC_30,Dhankawadi,PMC,382.2244507984724,1,152.9733093243558,1,140.65236582327634,45000.0,5000.0,57.69,Unknown,6550.502207463996,0.0006303359340926,0.8766912952293233,0.867322766201762,0.0898553329140084,0.8054957826542236,34035.31467723279,retail_general,3.7486824060086774,0.0004448790026888291,0.8766912952293233,0.0898553329140084,46686.34452461211,0.7958145819984672
ChIJqwKwsrDqwjsRSQFPOS70__0,Subhash J Stores,18.4662683,73.85290710000001,4.0,1,80.0,1,10,Low,36000,Low,2021,cell_2021,0.0020641267750373,18.466047529934773,73.85495938651064,26,0.0,55756.84097280327,42.17038291467794,20.02,South Pune,Grade B,Medium,Dhankawadi,254.28745343951647,76903,PMC_30,Dhankawadi,PMC,905.029880732871,1,54.08182268124074,1,71.58537639700808,45000.0,5000.0,57.69,Unknown,6046.505606070662,0.0006303359340926,0.933196758770916,0.9486929557862273,0.3337483793948885,2.9918414784299734,53500.69613076699,retail_general,13.342276382125032,0.0004448790026888291,0.933196758770916,0.3337483793948885,52896.12226779136,0.7112983006709571
ChIJ7_4FPMfqwjsRjmRg7bU7TN4,Kadam plaza,18.4590263,73.8584225,4.3,98,86.0,1,10,Medium,38700,Low,2078,cell_2078,0.0018183929134624,18.45752669445625,73.85945096293122,2,0.0,23758.6548704346,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,782.2691222448528,76903,PMC_30,Dhankawadi,PMC,701.8888392969966,1,42.47670363262296,1,559.1688581325874,45000.0,5000.0,57.69,Unknown,6997.209049088028,0.0006303359340926,0.6413673508061837,0.9592540500093591,0.0256729522611452,0.230141652186921,23758.6548704346,retail_general,1.0207966649299238,0.0004448790026888291,0.6413673508061837,0.0256729522611452,22790.585907238976,0.9352435860716007
ChIJc3_B0sTqwjsR11XuvFvjb4w,Vaishali Hair Spa And Beauty Salon,18.4492568,73.8573179,3.8,711,76.0,0,55,High,188100,Low,2076,cell_2076,0.002147822461575,18.449005436005177,73.85945096293122,6,0.0,23207.922646554634,0.0,20.28,South Pune,Grade B,High,Katraj,779.5980968251824,88253,PMC_37,Katraj,PMC,30.719067580795297,2,0.0,1,407.17048742063344,45000.0,5000.0,57.69,Unknown,7944.012441875516,0.0006303359340926,0.7106459444249832,2.0,0.0672246311048368,0.610668376538121,23207.922646554634,retail_general,2.0,0.00045065665207439835,0.7106459444249832,0.0672246311048368,46415.84529310927,1.8740197159144594
ChIJE8X8xNfrwjsR6jnImLU6bw8,Wallpaper Gallery,18.4654799,73.85775269999999,4.8,4,96.0,1,10,Low,43200,Low,2080,cell_2080,0.0017906146225349,18.466047529934773,73.85945096293122,34,0.0,50872.34097025284,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,718.714789241011,76111,PMC_27,Bibwewadi,PMC,523.5632679993287,3,0.0,1,257.542009148409,45000.0,5000.0,57.69,Unknown,6050.677215010204,0.0006303359340926,0.7952020630127393,3.0,0.4409228255372125,3.948392191473795,50872.34097025284,retail_general,8.5,0.0004448790026888291,0.7952020630127393,0.4409228255372125,152617.0229107585,2.0819990819990823
ChIJmxtJbO3rwjsRp7E0ejvmepY,Patanjali Chikitsalay,18.46822839999999,73.85574729999999,4.1,54,82.0,1,10,Medium,36900,Low,2022,cell_2022,0.0022236605651855,18.470307789007,73.85495938651064,3,0.0,45532.26217979623,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,685.0314428059289,76194,PMC_29,Sahakarnagar,PMC,856.020496809166,1,0.0,1,352.6924116325099,45000.0,5000.0,57.69,Unknown,5573.023215217128,0.0006303359340926,0.739266363439668,1.0,0.0388631240770008,0.348052068589461,45532.26217979623,retail_general,1.5,0.0004448790026888291,0.739266363439668,0.0388631240770008,45532.26217979623,0.9625907175100382
