place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category
ChIJb4yZ8dHAwjsR4I49kpqf_9o,Mahalaxmi Vihar,18.5713736,73.8782466,3.9,489,78.0,0,39,High,136890,Low,2341,cell_2341,0.0014167255451841,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
ChIJMz4ui-THwjsRfLXUDsd8PX4,Triaa Vasantam City Center,18.5971477,73.8993598,4.3,133,86.0,1,11,High,42570,Low,2642,cell_2642,0.0010532580548331,18.59806626745477,73.89987515071661,30,0.0,20796.328542171334,1291.817925318785,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2903.107799024321,84619,PMC_19,Lohegaon,PMC,1634.0656039807943,1,0.0,1,1544.376753883752,45000.0,5000.0,57.69,Unknown,9761.939271117446,0.0006303359340926,0.3930235561512633,1.0,0.3503895163456709,3.170610553905664,9074.162616682836,other
ChIJoeoB5NPAwjsRzYBQXHk54Q4,Atria Society,18.5851489,73.8949465,3.9,226,78.0,0,18,High,63180,Low,2580,cell_2580,0.0004607576958222,18.58529472082849,73.89538357429602,4,0.0,42521.30162959186,544.3456860844917,32.2,East Pune,Grade A,High,Viman Nagar,2580.313624077971,84763,PMC_18,Dhanori,PMC,307.50528680344974,1,664.0620479328657,1,961.6900558855558,45000.0,5000.0,57.69,Unknown,8288.497753004884,0.0006303359340926,0.5097645252366716,0.6009391303901329,0.0466401595093455,0.4221056741555248,27533.538645353205,other
ChIJlwmYFffHwjsRcC6V6AoQMWo,Pride Aashiyana,18.606598,73.90882289999999,4.5,698,90.0,1,64,High,259200,Medium,2762,cell_2762,3.96715393400141e-05,18.606580099745045,73.9088583035578,25,0.0,12623.599946716524,1616.9092144000383,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2039.8541798488732,84619,PMC_19,Lohegaon,PMC,860.4076870835387,1,454.9990907171741,1,1811.524017994393,45000.0,5000.0,57.69,Unknown,11047.97325164547,0.0006303359340926,0.3556789817905778,0.6872856528776912,0.2919912636213924,2.642175461588053,4823.858572262567,other
ChIJeaXz76zHwjsROpwgx3ApgS4,Gini Belvista Society,18.6097381,73.9035876,4.0,339,80.0,1,27,High,97200,Low,2704,cell_2704,0.0013469611204179,18.6108368561895,73.90436672713722,7,0.0,9698.37888528881,2297.933052603324,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2701.556140746788,84619,PMC_19,Lohegaon,PMC,1567.153508564862,1,988.8421279176356,1,2509.6993104171347,45000.0,5000.0,57.69,Unknown,11241.477689554542,0.0006303359340926,0.2849246934151598,0.5028051175922261,0.0817575538139898,0.7398091292446549,2940.74462112962,other
ChIJP4jURHXBwjsRccHF0MLv-lE,CLIMBWIN SPORTS PRIVATE LIMITED,18.5731065,73.8792758,5.0,569,100.0,1,58,High,261000,Medium,2341,cell_2341,0.0019482108936627,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
ChIJX_vplXjDwjsRcZIUBMXy8pw,Wagholi Weekly Bazar,18.5797327,73.98417119999999,4.0,6378,80.0,1,524,High,1886400,High,3287,cell_3287,0.0349130926781613,18.5810373258522,73.94928249134318,1,819.3785926839337,29717.16328555948,840.0360367091782,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2741.2915104335693,92092,PMC_14,Kharadi,PMC,3309.657192109413,1,1574.3606898087749,1,1611.6742636421177,45000.0,5000.0,57.69,Unknown,11862.38324618333,0.0006303359340926,0.3828961421113241,0.3884459562946016,0.0107420616164654,0.0979508678446891,16150.315913761824,other
ChIJxS4ZekbDwjsRvV5fLiPusjk,Mahadev Hardware & Plywood -(Vir lamiante studio),18.5836397,73.9917961,4.3,65,86.0,1,10,Medium,38700,Low,3288,cell_3288,0.0425458107804736,18.58529472082849,73.94928249134318,1,786.0085028498723,22824.616589178426,357.3377458384851,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2449.27986410508,84619,PMC_19,Lohegaon,PMC,3652.583201846389,1,2074.326043817982,1,2103.395082295725,45000.0,5000.0,57.69,Unknown,12137.616564252749,0.0006303359340926,0.3222277452538378,0.3252745433461272,0.0116796505448556,0.1056870184635221,16815.723764521626,other
ChIJDT1aAIzDwjsRZvGicYGeomQ,Sai Battery | Battery Shop in Wagholi,18.5795031,73.9911733,5.0,235,100.0,1,24,High,108000,Low,3287,cell_3287,0.0419188942946683,18.5810373258522,73.94928249134318,1,819.3785926839337,29717.16328555948,840.0360367091782,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2741.2915104335693,92092,PMC_14,Kharadi,PMC,3309.657192109413,1,1574.3606898087749,1,1611.6742636421177,45000.0,5000.0,57.69,Unknown,11862.38324618333,0.0006303359340926,0.3828961421113241,0.3884459562946016,0.0107420616164654,0.0979508678446891,16150.315913761824,other
ChIJ7XrNKjHFwjsR0ddBbzMugig,Bello Fashion boutique and tailoring classes,18.5883624,73.9671935,4.3,71,86.0,1,10,Medium,38700,Low,3289,cell_3289,0.0179504707936019,18.58955200943491,73.94928249134318,1,543.3698578341864,30958.925551941044,0.0,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2232.3226828229917,84619,PMC_19,Lohegaon,PMC,3488.977955482713,1,2574.3048557830048,1,2534.745490847232,45000.0,5000.0,57.69,Unknown,12424.788519008403,0.0006303359340926,0.2829057997497616,0.279774680769622,0.0116796505448556,0.1056870184635221,30958.925551941044,other
ChIJIwtFAWjAwjsRzmjniGZiM68,Majestique Manhattan,18.5877446,73.9908015,4.1,251,82.0,1,21,High,77490,Low,3289,cell_3289,0.0415583301963699,18.58955200943491,73.94928249134318,1,543.3698578341864,30958.925551941044,0.0,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2232.3226828229917,84619,PMC_19,Lohegaon,PMC,3488.977955482713,1,2574.3048557830048,1,2534.745490847232,45000.0,5000.0,57.69,Unknown,12424.788519008403,0.0006303359340926,0.2829057997497616,0.279774680769622,0.0116796505448556,0.1056870184635221,30958.925551941044,other
ChIJgeHLFX7DwjsRZLQPXQyRV3Q,Jkg Purvarang,18.5863841,73.9879954,4.1,621,82.0,1,52,High,191880,Low,3288,cell_3288,0.0387282331594221,18.58529472082849,73.94928249134318,1,786.0085028498723,22824.616589178426,357.3377458384851,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2449.27986410508,84619,PMC_19,Lohegaon,PMC,3652.583201846389,1,2074.326043817982,1,2103.395082295725,45000.0,5000.0,57.69,Unknown,12137.616564252749,0.0006303359340926,0.3222277452538378,0.3252745433461272,0.0116796505448556,0.1056870184635221,16815.723764521626,other
ChIJD7QdRADBwjsR4ffRYCqB4nk,Hamleys Play,18.5382997,73.90782899999999,4.9,1159,98.0,1,116,High,511560,High,2746,cell_2746,0.0010413338699836,18.538457530335,73.9088583035578,5,0.0,7553.203315044049,1586.648367223259,51.83,East Pune,Premium,Low,kalyani nagar,695.8211512968746,80082,PMC_21,Kalyani Nagar,PMC,910.1756405487904,1,0.0,1,468.3923856977215,45000.0,5000.0,57.69,Unknown,5854.195439034459,0.0006303359340926,0.6810168792347966,1.0,0.0616659677856984,0.5550498434759441,2920.0734861199307,other
ChIJEWeAXETHwjsRWYMt3PScPZo,Panama Park Co-Operative Housing Society Ltd,18.6056313,73.913557,3.9,301,78.0,0,24,High,84240,Low,2821,cell_2821,0.0009711434804123,18.606580099745045,73.9133498799784,5,0.0,24519.30486743049,1427.4874930804945,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,1583.634198930611,84619,PMC_19,Lohegaon,PMC,596.8549103522982,1,42.86973874177784,1,1426.3021434402308,45000.0,5000.0,57.69,Unknown,11291.05726069742,0.0006303359340926,0.4121498234272296,0.958892527849643,0.0583982527242784,0.5284350923176107,10100.69256271033,other
ChIJrRWoLy7HwjsRYGwZ8jBEi7Y,Yogin Belva,18.596625,73.9306014,4.4,80,88.0,1,10,Medium,39600,Low,3055,cell_3055,0.0016087791697582,18.59806626745477,73.93131618566079,6,0.0,30204.894572781945,2.330573284532875,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,96.89220097567886,84619,PMC_19,Lohegaon,PMC,1365.9343960192057,1,542.6711018588394,1,486.3463645432278,45000.0,5000.0,57.69,Unknown,11681.077853364006,0.0006303359340926,0.6727906925700404,0.6482263126566974,0.0700779032691341,0.6341221107811328,30134.663531018166,services
ChIJk-76k-LAwjsRd4v0WJeYl9s,Nyati Unitree,18.5471167,73.8901628,4.2,1428,84.0,1,123,High,464940,Medium,2512,cell_2512,0.0007429644207856,18.54697433922927,73.89089199787541,4,0.0,16297.07144377471,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1045.8002147185484,92232,PMC_16,Yerwada,PMC,1007.0194535301996,2,0.0,1,217.9646388888359,45000.0,5000.0,57.69,Unknown,4661.133394455769,0.0006303359340926,0.8210418989768966,2.0,0.0429037240432469,0.3912669222943892,16297.07144377471,other
ChIJJXpbCi3BwjsR3c2lnGObRBM,George Mini Market,18.5768212,73.8990063,3.7,25,74.0,0,10,Medium,33300,Low,2637,cell_2637,0.0008698353278266,18.5767798245269,73.89987515071661,1,3.5597782004624605,26692.432574721955,0.0,32.2,East Pune,Grade A,High,Viman Nagar,1570.5548945772262,84763,PMC_18,Dhanori,PMC,768.8443689935777,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,7747.138533434374,0.0006303359340926,1.0,1.0,0.0116600398773363,0.1055264185388812,26692.432574721955,other
ChIJ4Rue5TfAwjsRc817gUO35-I,Khadda Market,18.5080145,73.8781106,4.1,871,82.0,1,73,High,269370,Medium,2326,cell_2326,0.0009373840271652,18.508645356879995,73.87741726861361,23,0.0,45459.72005254041,0.0,13.81,Pune,Grade C,Low,manjari farm,2346.247048406012,76984,PMC_23,Camp,PMC,284.6833883235231,1,0.0,1,281.11968230026633,45000.0,5000.0,57.69,Unknown,2545.606253885969,0.0006303359340926,0.7805671974412941,1.0,0.2949322938038572,2.644164444035685,45459.72005254041,other
ChIJgVEE517BwjsRlESxL27lsaI,The Atrium,18.5199761,73.9176868,4.3,73,86.0,1,10,Medium,38700,Low,2860,cell_2860,0.001454783064433,18.521422639029137,73.91784145639899,1,0.0,11629.495266045084,1330.6636992627757,32.09,East Pune,Grade A,High,Magarpatta,1133.9815642375056,77669,PMC_12,Hadapsar,PMC,1386.3242478904897,1,198.16236264555735,1,732.5818736036357,45000.0,5000.0,57.69,Unknown,6447.506979925759,0.0006303359340926,0.5771733014383197,0.834611427613189,0.0127114873711372,0.1140654051032862,4989.778349284657,other
ChIJRcxfkTHCwjsRT-gdNremRwg,33 Keshavkunj,18.5311206,73.9498476,4.5,133,90.0,1,12,High,48600,Low,3275,cell_3275,0.0013086111916184,18.529940296879264,73.94928249134318,5,0.0,25649.363404411528,1520.8751408384253,23.88,East Pune,Grade B,Medium,Mundhwa,1764.1046770691564,88569,PMC_13,Mundhwa,PMC,214.89864852419123,1,413.05670848334057,1,454.9410257805686,45000.0,5000.0,57.69,Unknown,9818.74982560449,0.0006303359340926,0.6873130816168339,0.7076856816831635,0.055822885149996,0.5072588744940093,10174.785331050043,other
ChIJE94oPGTDwjsR05P2FPZu01g,Mantra Mesmer,18.5395198,73.9485375,4.0,102,80.0,1,10,High,36000,Low,3277,cell_3277,0.001297470208753,18.538457530335,73.94928249134318,2,0.0,7870.795255086943,1332.749772702487,19.17,East Pune,Grade B,Low,kharadi,1281.4001564909704,88569,PMC_13,Mundhwa,PMC,285.1013514758088,1,298.44799127015006,1,352.0782260955087,45000.0,5000.0,57.69,Unknown,9965.41120391005,0.0006303359340926,0.7396021773738419,0.770150215274925,0.0223291540599984,0.2029035497976037,3374.0418055935074,other
ChIJ_cYo5dLDwjsRb2g1hyCwKY8,"Godrej Infinity, Keshavnagar, Pune",18.5395129,73.94636849999999,4.1,1445,82.0,1,121,High,446490,Medium,3218,cell_3218,0.0018980463129846,18.538457530335,73.94479091492259,1,124.92238381691276,15290.450897964232,844.0306195180921,23.88,East Pune,Grade B,Medium,Mundhwa,1196.2368274717155,88569,PMC_13,Mundhwa,PMC,334.0174012819957,1,168.45535907009616,1,166.98774035228416,45000.0,5000.0,57.69,Unknown,9502.052483063786,0.0006303359340926,0.8569070311725171,0.8558307274963763,0.0111645770299992,0.1014517748988018,8291.863885622544,other
ChIJBdy7agDDwjsR-sSS5WIrDME,keshav nagar mundhwa,18.532812,73.9427351,4.5,2,90.0,1,10,Low,40500,Low,3217,cell_3217,0.0024799297431565,18.53419896666687,73.94479091492259,7,0.0,25755.809278571996,930.3192834241528,23.88,East Pune,Grade B,Medium,Mundhwa,1196.1420341208575,88569,PMC_13,Mundhwa,PMC,174.0254112072289,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,9413.488824487627,0.0006303359340926,1.0,1.0,0.0781520392099945,0.710162424291613,13342.771581748022,other
ChIJVacDeWjpwjsRMJqhphrnQlA,VAISHNAVI NX TRADELINK PVT.LTD,18.4663272,73.96234749999999,4.6,52,92.0,1,10,Medium,41400,Low,3260,cell_3260,0.0130680016279419,18.466047529934773,73.94928249134318,1,194.1860684910789,1862.232109105369,81.01581240078744,16.0,South Pune,Grade C,Low,Undri Chowck,3469.5683150480672,78826,PMC_39,Mohammadwadi,PMC,5201.396405455856,1,1222.0037195389875,1,1475.3576586691718,45000.0,5000.0,57.69,Unknown,11482.359901533146,0.0006303359340926,0.4039820251824259,0.4500442511444022,0.0125272467617067,0.1125796501024474,1722.6687045119236,other
ChIJvz0SbQTpwjsRHyqV90GPGBc,fursungi wholesale market pune,18.4669839,73.9613675,4.0,45,80.0,1,10,Medium,36000,Low,3260,cell_3260,0.0121212302648803,18.466047529934773,73.94928249134318,1,194.1860684910789,1862.232109105369,81.01581240078744,16.0,South Pune,Grade C,Low,Undri Chowck,3469.5683150480672,78826,PMC_39,Mohammadwadi,PMC,5201.396405455856,1,1222.0037195389875,1,1475.3576586691718,45000.0,5000.0,57.69,Unknown,11482.359901533146,0.0006303359340926,0.4039820251824259,0.4500442511444022,0.0125272467617067,0.1125796501024474,1722.6687045119236,other
ChIJy4lwgwrpwjsR9_pbeuIXk6U,shree vinayak textiles,18.4629303,73.963453,4.6,13,92.0,1,10,Low,41400,Low,3259,cell_3259,0.014216542232339,18.46178716507755,73.94928249134318,1,195.45867032521824,10946.25602428016,0.0,16.0,South Pune,Grade C,Low,Undri Chowck,3466.121937734075,78826,PMC_39,Mohammadwadi,PMC,5255.856700417822,1,1493.3256191877138,1,1729.7560643871393,45000.0,5000.0,57.69,Unknown,11738.721067928584,0.0006303359340926,0.3663330995198324,0.4010707595928782,0.0125272467617067,0.1125796501024474,10946.25602428016,other
ChIJVwJv7vDpwjsRhE3vhHDT3rI,SG Mall (Shivrajya Global Empire),18.4664088,73.9617219,4.9,7,98.0,1,10,Low,44100,Low,3260,cell_3260,0.0124446536227944,18.466047529934773,73.94928249134318,1,194.1860684910789,1862.232109105369,81.01581240078744,16.0,South Pune,Grade C,Low,Undri Chowck,3469.5683150480672,78826,PMC_39,Mohammadwadi,PMC,5201.396405455856,1,1222.0037195389875,1,1475.3576586691718,45000.0,5000.0,57.69,Unknown,11482.359901533146,0.0006303359340926,0.4039820251824259,0.4500442511444022,0.0125272467617067,0.1125796501024474,1722.6687045119236,other
ChIJQY3bgorpwjsR9Z_HVhiGWRU,Simplicity,18.4655502,73.93651799999999,4.1,901,82.0,1,75,High,276750,Medium,3083,cell_3083,0.0008670495747388,18.466047529934773,73.93580776208138,9,0.0,9443.597542488866,770.2000725586669,16.0,South Pune,Grade C,Low,Undri Chowck,1972.191288791039,78826,PMC_39,Mohammadwadi,PMC,3705.374803120555,1,486.7283143552486,1,565.3758212903049,45000.0,5000.0,57.69,Unknown,10301.356543852417,0.0006303359340926,0.6388242276386523,0.6726178484289319,0.1127452208553604,1.0132168509220274,5334.762826463443,other
ChIJgWORdy_DwjsR1BeLS-Lhs08,Reliance mart Manjari Budruk,18.5045682,73.9549866,3.1,8,62.0,0,10,Low,27900,Low,3269,cell_3269,0.0057070161989134,18.504386050814137,73.94928249134318,1,325.5875954236835,6385.131547375477,139.39230867405098,32.09,East Pune,Grade A,High,Magarpatta,2224.4713020429144,77669,PMC_12,Hadapsar,PMC,2358.462267156226,1,332.7024970612471,1,1030.2669730535138,45000.0,5000.0,57.69,Unknown,9923.079299428276,0.0006303359340926,0.4925460608247022,0.7503550133695315,0.0127114873711372,0.1140654051032862,5603.979857303117,other
ChIJDc7CZzDDwjsRsUFmB8ftMwU,Shivshambho Electricals,18.4966772,73.96714,4.4,5,88.0,1,10,Low,39600,Low,3267,cell_3267,0.0178758732308416,18.49586712078362,73.94928249134318,2,0.0,48855.24481073802,0.0,21.23,East Pune,Grade B,Medium,Hadapsar Gaon,2668.731941001349,77669,PMC_12,Hadapsar,PMC,2668.731941001349,1,168.27676490679886,1,1066.514334442654,45000.0,5000.0,57.69,Unknown,10136.225706697418,0.0006303359340926,0.4839066360842368,0.8559615581157061,0.0254229747422745,0.2281308102065724,48855.24481073802,other
ChIJW0sLzTPDwjsREaePW1qjT-U,"Godrej Boulevard at #RiverGreens, Pune",18.538161,73.980659,3.9,400,78.0,0,32,High,112320,Low,3277,cell_3277,0.0313779098368749,18.538457530335,73.94928249134318,2,0.0,7870.795255086943,1332.749772702487,19.17,East Pune,Grade B,Low,kharadi,1281.4001564909704,88569,PMC_13,Mundhwa,PMC,285.1013514758088,1,298.44799127015006,1,352.0782260955087,45000.0,5000.0,57.69,Unknown,9965.41120391005,0.0006303359340926,0.7396021773738419,0.770150215274925,0.0223291540599984,0.2029035497976037,3374.0418055935074,other
ChIJdRPdldfpwjsRzhlYelczg4I,PRB SPORTS GALLERY PVT. LTD. PUNE,18.464078,73.9629478,4.8,12,96.0,1,10,Low,43200,Low,3260,cell_3260,0.0138065096548656,18.466047529934773,73.94928249134318,1,194.1860684910789,1862.232109105369,81.01581240078744,16.0,South Pune,Grade C,Low,Undri Chowck,3469.5683150480672,78826,PMC_39,Mohammadwadi,PMC,5201.396405455856,1,1222.0037195389875,1,1475.3576586691718,45000.0,5000.0,57.69,Unknown,11482.359901533146,0.0006303359340926,0.4039820251824259,0.4500442511444022,0.0125272467617067,0.1125796501024474,1722.6687045119236,other
ChIJa6uswYnvwjsRw8Yq3ZpZz3A,Chavan Corner,18.3446653,74.0287274,3.8,22,76.0,0,10,Medium,34200,Low,3245,cell_3245,0.0980499655736138,18.40213096137701,73.94928249134318,1,2755.115866086234,4500.565973993708,1443.8323034867824,16.0,South Pune,Grade C,Low,Undri Chowck,7672.901715231417,123981,PMC_38,Undri,PMC,8733.742309591007,1,4957.232266798067,1,8179.689330307622,45000.0,5000.0,57.69,Unknown,16379.870963882671,0.0006303359340926,0.1089361484923465,0.1678631880065147,0.0080012161848601,0.0746374485934572,1841.601802043636,other
ChIJ1S74o97lwjsRadC8QH3Vwqk,Shrinath Pharsan Saswad,18.3458941,74.0302263,4.5,63,90.0,1,10,Medium,40500,Low,3245,cell_3245,0.0985620856993618,18.40213096137701,73.94928249134318,1,2755.115866086234,4500.565973993708,1443.8323034867824,16.0,South Pune,Grade C,Low,Undri Chowck,7672.901715231417,123981,PMC_38,Undri,PMC,8733.742309591007,1,4957.232266798067,1,8179.689330307622,45000.0,5000.0,57.69,Unknown,16379.870963882671,0.0006303359340926,0.1089361484923465,0.1678631880065147,0.0080012161848601,0.0746374485934572,1841.601802043636,other
ChIJXSO9QK3vwjsRj-1ufPMRgLA,fashionkart,18.3586319,74.0286484,4.0,4,80.0,1,10,Low,36000,Low,3245,cell_3245,0.0905047832857618,18.40213096137701,73.94928249134318,1,2755.115866086234,4500.565973993708,1443.8323034867824,16.0,South Pune,Grade C,Low,Undri Chowck,7672.901715231417,123981,PMC_38,Undri,PMC,8733.742309591007,1,4957.232266798067,1,8179.689330307622,45000.0,5000.0,57.69,Unknown,16379.870963882671,0.0006303359340926,0.1089361484923465,0.1678631880065147,0.0080012161848601,0.0746374485934572,1841.601802043636,other
ChIJsfBb5m_AwjsRYXbiQyRMqJM,Hotel Basera,18.5179847,73.8541104,3.9,929,78.0,0,74,High,259740,Medium,2033,cell_2033,0.0011810586530252,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJ5xd7l2XAwjsRH5NE2LVEd9g,Manish Clinic,18.5196659,73.8574263,5.0,1,100.0,1,10,Low,45000,Low,2093,cell_2093,0.0026805581511222,18.521422639029137,73.85945096293122,13,0.0,51163.68430726653,115.03051720611032,13.81,Pune,Grade C,Low,manjari farm,56.23579269461334,76262,PMC_25,Budhwar Peth,PMC,206.57555825209727,1,37.58689899276942,1,0.0,45000.0,5000.0,57.69,Unknown,311.543932551812,0.0006303359340926,1.0,0.9637746977826565,0.1682586523776242,1.507036702139992,45885.45651240598,other
ChIJX6TVOWXAwjsRV9hVtttnnYk,Mukundrao Lele Hospital,18.5198803,73.8543558,3.7,15,74.0,0,10,Low,33300,Low,2034,cell_2034,0.0016562386170581,18.521422639029137,73.85495938651064,11,0.0,36273.34150768984,0.0,20.18,Pune,Grade B,Low,Sutarwadi,0.0,76233,PMC_24,Kasba Peth,PMC,0.0,3,0.0,4,0.0,25000.0,3000.0,45.74,Low,215.89632729344805,0.0008071677132914,4.0,3.0,0.1424261649812903,1.275613744158269,36273.34150768984,health
ChIJ_0K0pW_AwjsR4bxItvVl850,Shrimant Dagdusheth Halwai Ganpati Mandir,18.5164208,73.8561165,4.8,180040,96.0,1,17757,High,76710240,High,2033,cell_2033,0.0013750415440686,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJ09ohU3vAwjsRJYEj5c-wEsY,PMC Post Office,18.5227888,73.8530024,3.5,10,70.0,0,10,Low,31499,Low,2034,cell_2034,0.0023866696464267,18.521422639029137,73.85495938651064,11,0.0,36273.34150768984,0.0,20.18,Pune,Grade B,Low,Sutarwadi,0.0,76233,PMC_24,Kasba Peth,PMC,0.0,3,0.0,4,0.0,25000.0,3000.0,45.74,Low,215.89632729344805,0.0008071677132914,4.0,3.0,0.1424261649812903,1.275613744158269,36273.34150768984,finance
ChIJVVVVFXDAwjsR7BF-yvzeG04,Shubhavishva,18.5184952,73.85183669999999,3.9,11,78.0,0,10,Low,35100,Low,1974,cell_1974,0.0019096812044523,18.51716365100839,73.85046781009004,24,0.0,26529.252017792267,115.51867721685348,27.93,Pune,Grade B,Low,Adarsh Colony,462.39774028027296,76233,PMC_24,Kasba Peth,PMC,288.1900104028486,1,28.646591966040432,5,0.0,45000.0,5000.0,57.69,Unknown,749.1927868021841,0.0006303359340926,5.0,0.9721511817666276,0.3107479963228153,2.7831572599816776,23781.988199409647,other
ChIJ43wkmXrAwjsRWysDZj7fUB4,"Hasabnis Residency, Hasabnis Bakhal",18.5186197,73.8526833,5.0,2,100.0,1,10,Low,45000,Low,1974,cell_1974,0.0026511269692514,18.51716365100839,73.85046781009004,24,0.0,26529.252017792267,115.51867721685348,27.93,Pune,Grade B,Low,Adarsh Colony,462.39774028027296,76233,PMC_24,Kasba Peth,PMC,288.1900104028486,1,28.646591966040432,5,0.0,45000.0,5000.0,57.69,Unknown,749.1927868021841,0.0006303359340926,5.0,0.9721511817666276,0.3107479963228153,2.7831572599816776,23781.988199409647,other
ChIJh16BIPfBwjsRP6bsm6UoDJg,Kale & Shinde Associates,18.5248852,73.8551734,4.8,83,96.0,1,10,Medium,43200,Low,2035,cell_2035,0.0008245780118432,18.52568152099306,73.85495938651064,11,0.0,22920.224735729797,0.0,13.81,Pune,Grade C,Low,manjari farm,370.0577107677236,89693,PMC_8,Ghole Road,PMC,391.1297543098287,2,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,615.2850985810052,0.0006303359340926,3.0,2.0,0.1212883022945541,1.1033873993158998,22920.224735729797,other
ChIJAQAAEDG_wjsRhASOfQ3gKEI,Walke Dr Dilip,18.5204303,73.8567437,4.5,2,90.0,1,10,Low,40500,Low,2034,cell_2034,0.0020416932622289,18.521422639029137,73.85495938651064,11,0.0,36273.34150768984,0.0,20.18,Pune,Grade B,Low,Sutarwadi,0.0,76233,PMC_24,Kasba Peth,PMC,0.0,3,0.0,4,0.0,25000.0,3000.0,45.74,Low,215.89632729344805,0.0008071677132914,4.0,3.0,0.1424261649812903,1.275613744158269,36273.34150768984,health
ChIJBXsHlH6_wjsRkc02NduSEqg,"SAGAR ELECTRONICS & TOOLS CORPORATION , Dowells,KSS,MECO,",18.5167238,73.8574208,4.5,13,90.0,1,10,Low,40500,Low,2092,cell_2092,0.0020772651339873,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,other
ChIJQwlBYGPAwjsRk0g5d1ru6OY,UEI Global Hotel Management Institute in Pune | HM Courses,18.524058,73.855243,4.4,211,88.0,1,19,High,75240,Low,2035,cell_2035,0.0016481071039998,18.52568152099306,73.85495938651064,11,0.0,22920.224735729797,0.0,13.81,Pune,Grade C,Low,manjari farm,370.0577107677236,89693,PMC_8,Ghole Road,PMC,391.1297543098287,2,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,615.2850985810052,0.0006303359340926,3.0,2.0,0.1212883022945541,1.1033873993158998,22920.224735729797,other
ChIJnSIw92XAwjsRtXr-K0FgWu0,Sampada Sahakari Bank Ltd.,18.51829279999999,73.857294,3.7,11,74.0,0,10,Low,33300,Low,2092,cell_2092,0.0024346388914805,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,finance
